comuna,local,name,desc,icon,long,lat
14.0,Piacere,Piacere - Salguero,,AR_Piacere,-58.411030573770404,-34.58518129773438
14.0,Piacere,Piacere - Sanchez de Bustamante,,AR_Piacere,-58.4019870031625,-34.58339536562562
1.0,Piacere,Piacere - UADE,,AR_Piacere,-58.38189113885164,-34.617539048194885
3.0,Starbucks,Starbucks - Abasto,Horario: Lunes a Jueves y Domingo 9:00 a 24:00 hs.   Viernes y Sabado 9:00 a 2:00 hs.,AR_Starbucks,-58.410582561045885,-34.603440603241324
3.0,Starbucks,Starbucks - Abasto II,Horario: Lunes a Jueves y Domingo 9:00 a 24:00 hs.   Viernes y Sábado 9:00 a 2:00 hs.,AR_Starbucks,-58.410748690366745,-34.60265672765672
14.0,Starbucks,Starbucks - Aeroparque Jorge Newbery,,AR_Starbucks,-58.41369585134089,-34.55642013810575
1.0,Starbucks,Starbucks - Alliance,Horario: Lunes a Viernes 7:00 a 20:00 hs.,AR_Starbucks,-58.380813309922814,-34.59893189370632
14.0,Starbucks,Starbucks - Alto Palermo,Horario: Lunes a Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 3:00 hs.   Sabado 8:00 a 3:00 hs.   Domingo 8:00 a 1:00 hs.,AR_Starbucks,-58.409619983285666,-34.58824999630451
2.0,Starbucks,Starbucks - Austria,Horario: Lunes a Jueves 7:00 a 23:00 hs.   Viernes 7:00 a 1:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.40002999641001,-34.584820037707686
1.0,Starbucks,Starbucks - Av. de Mayo,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.38020386174321,-34.60901750251651
5.0,Starbucks,Starbucks - Av. La Plata,Horario: Lunes y Martes 7:00 a 23:00 hs.   Miercoles y Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 3:00 hs.   Sabado 8:00 a 3:00 hs.   Domingo 8:00 a 1:00 hs.,AR_Starbucks,-58.42915995977819,-34.61513000540435
2.0,Starbucks,Starbucks - Ayacucho,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado y Domingo 8:00 a 22:00 hs.,AR_Starbucks,-58.39601246640086,-34.59564568474889
2.0,Starbucks,Starbucks - Bazterrica,,AR_Starbucks,-58.40775517746806,-34.587404346093535
1.0,Starbucks,Starbucks - Bellini Esmeralda,,AR_Starbucks,-58.3784584980458,-34.59755826741457
2.0,Starbucks,Starbucks - Buenos Aires Design,Horario: Lunes a Jueves 8:00 a 24:00 hs.   Viernes 8:00 a 1:00 hs.   Sabado y Domingo 9:00 a 1:00 hs.,AR_Starbucks,-58.3934046048671,-34.585851430892944
14.0,Starbucks,Starbucks - Cabello,Horario: Lunes a Jueves 7:00 a 24:00 hs.   Viernes 7:00 a 1:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.410479966551065,-34.58085003308952
13.0,Starbucks,Starbucks - Cabildo,Horario: Lunes a Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 2:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 9:00 a 1:00 hs.,AR_Starbucks,-58.45613946206868,-34.56285232678056
1.0,Starbucks,Starbucks - Caesar Park,Horario: Lunes a Jueves 7:00 a 24:00 hs.   Viernes 7:00 a 1:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.38221895508468,-34.60452362895012
3.0,Starbucks,Starbucks - Callao,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 8:00 a 21:00 hs.,AR_Starbucks,-58.39208998717368,-34.608070012182
2.0,Starbucks,Starbucks - Callao y Las Heras,,AR_Starbucks,-58.391760075464845,-34.591757571324706
2.0,Starbucks,Starbucks - Callao y Santa Fe,Horario: Lunes a Jueves 7:00 a 22:00 hs.   Viernes 7:00 a 23:00 hs. Sabado 8:00 a 23:00 hs. Domingo 9:00 a 22:00 hs.,AR_Starbucks,-58.393233362585306,-34.596051033586264
14.0,Starbucks,Starbucks - Castex,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 9:00 a 24:00 hs.,AR_Starbucks,-58.40613001026213,-34.57781000062823
3.0,Starbucks,Starbucks - Clinicas,Horario: Lunes a Viernes 7:00 a 21:00 hs.   Sabado 8:00 a 17:00 hs.,AR_Starbucks,-58.40049603022635,-34.599629770964384
1.0,Starbucks,Starbucks - Congreso,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado 8:00 a 22:00 hs.   Domingo 9:00 a 22:00 hs.,AR_Starbucks,-58.38478406891227,-34.60931799374521
1.0,Starbucks,Starbucks - Conquistador,Horario: Lunes a Viernes 7:00 a 21:00 hs.,AR_Starbucks,-58.37268856354058,-34.59905309602618
13.0,Starbucks,Starbucks - Defensores,Horario: Lunes a Miercoles 7:00 a 24:00 hs.   Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 2:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.4631028957665,-34.54147830605507
11.0,Starbucks,Starbucks - Devoto Shopping,Horario: Lunes a Jueves y Domingo 10:00 a 23:00 hs.   Viernes y Sabado 10:00 a 1:00 hs.,AR_Starbucks,-58.51786111481488,-34.61156442761421
14.0,Starbucks,Starbucks - Distrito Arcos,Horario: Lunes a Jueves 10:00 a 23:00 hs.   Viernes; Sabado y Domingo 10:00 a 24:00 hs.,AR_Starbucks,-58.42764233238995,-34.58047963678837
12.0,Starbucks,Starbucks - Dot Baires 3º Nivel,Horario: Lunes a Jueves 10:00 a 24:00 hs.   Viernes y Sabado 10:00 a 2:00 hs.   Domingo 10:00 a 2:00 hs.,AR_Starbucks,-58.487529354169965,-34.546282812952995
12.0,Starbucks,Starbucks - Dot Baires PB,Horario: Lunes a Jueves 8:00 a 23:00 hs.   Viernes 8:00 a 24:00 hs.   Sabado 8:00 a 23:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.48864791914821,-34.5464947912842
13.0,Starbucks,Starbucks - Elcano,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sabado y Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.45940480008721,-34.57293726503849
1.0,Starbucks,Starbucks - Florida,Horario: Lunes a Viernes 7:00 a 23:00 hs.   Sabado 9:00 a 23:00 hs.   Domingo 10:00 a 22:00 hs.,AR_Starbucks,-58.374919993802905,-34.60796004161239
1.0,Starbucks,Starbucks - Florida Plaza,Horario: Lunes a Viernes 6:00 a 21:00 hs.   Sabado 8:00 a 20:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.37549096904695,-34.596754694357514
1.0,Starbucks,Starbucks - Galeria Guemes,Horario: Lunes a Viernes 7:00 a 20:00 hs.,AR_Starbucks,-58.37373177520931,-34.606539979577065
1.0,Starbucks,Starbucks - Galerias Pacifico,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sábado 8:00 a 24:00 hs.   Domingo 9:00 a 24:00 hs.,AR_Starbucks,-58.37511520832777,-34.599592722952366
1.0,Starbucks,Starbucks - Galerias Pacifico II,Horario: Lunes a Domingo 10:00 a 21:00 hs.,AR_Starbucks,-58.37449964135885,-34.599557016044855
1.0,Starbucks,Starbucks - Gran Rex,Horario: Lunes a Jueves 7:00 a 22:00 hs.   Viernes 7:00 a 2:00 hs. Sabado 8:00 a 2:00 hs. Domingo 9:00 a 22:00 hs.,AR_Starbucks,-58.37857902981341,-34.60341746918857
14.0,Starbucks,Starbucks - Honduras,Horario: Lunes a Jueves 8:00 a 21:00 hs.   Viernes 8:00 a 22:00 hs.   Sabado 9:00 a 22:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.43594058416784,-34.5845309458673
1.0,Starbucks,Starbucks - Intercontinental Plaza,Horario: Lunes a Viernes 8:00 a 20:00 hs.,AR_Starbucks,-58.378740129992366,-34.6115686185658
2.0,Starbucks,Starbucks - Jean Jaures,Horario: Lunes a Viernes 7:00 a 21:00 hs.   Sábado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.40654147788882,-34.597958754748106
13.0,Starbucks,Starbucks - Juana Azurduy,Horario: Lunes a Jueves 7:00 a 24:00 hs.   Viernes 7:00 a 1:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.46674097701907,-34.55092051997781
14.0,Starbucks,Starbucks - Julian Alvarez,Horario: Lunes a Jueves 7:00 a 21:00 hs.   Viernes 7:00 a 22:00 hs.   Sabado 9:00 a 22:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.41407488100231,-34.58646557293832
13.0,Starbucks,Starbucks - La Pampa,,AR_Starbucks,-58.44525455497205,-34.55962504260242
14.0,Starbucks,Starbucks - Lacroze,Horario: Lunes a Viernes 7:00 a 1:00 hs.   Sabado y Domingo 8:00 a 1:00 hs.,AR_Starbucks,-58.44381001777947,-34.56874002702534
1.0,Starbucks,Starbucks - Liberty,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado 9:00 a 21:00 hs.   Domingo 10:00 a 21:00 hs.,AR_Starbucks,-58.3756248280406,-34.60336424410343
1.0,Starbucks,Starbucks - Los Molinos,Horario: Lunes a Jueves 8:00 a 23:00 hs.   Viernes y Sabado 8:00 a 24:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.362609995529056,-34.61054996587336
14.0,Starbucks,Starbucks - Malabia,Horario: Lunes y Martes 9:00 a 24:00 hs.   Miercoles; Jueves y Domingo 9:00 a 1:00 hs.   Viernes y Sabado 9:00 a 4:00 hs.,AR_Starbucks,-58.42589353211224,-34.58993777632713
2.0,Starbucks,Starbucks - Mansilla,Horario: Lunes a Jueves 7:00 a 23:00 hs.   Viernes 7:00 a 1:00 hs.   Sabado 8:00 a 1:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.412797562777996,-34.592330642044544
14.0,Starbucks,Starbucks - Maure,Horario: Lunes a Miercoles 7:00 a 24:00 hs.   Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 2:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 8:00 a 24:00 hs.,AR_Starbucks,-58.436729991808534,-34.56767996773124
11.0,Starbucks,Starbucks - Megatlon Devoto,,AR_Starbucks,-58.52318404242396,-34.612689446657896
14.0,Starbucks,Starbucks - Migueletes,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado y Domingo 8:00 a 21:00 hs.,AR_Starbucks,-58.436430003494024,-34.564989963546395
13.0,Starbucks,Starbucks - Olazabal,Horario: Lunes a Jueves 7:00 a 22:00 hs.   Viernes 7:00 a 23:00 hs.   Sabado 8:00 a 23:00 hs.   Domingo 8:00 a 22:00 hs.,AR_Starbucks,-58.44939705915749,-34.55478524789214
13.0,Starbucks,Starbucks - Olleros,Horario: Lunes a Jueves 7:00 a 1:00 hs.   Viernes 7:00 a 2:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 9:00 a 1:00 hs.,AR_Starbucks,-58.44392283819616,-34.57047902047634
14.0,Starbucks,Starbucks - Palermo Hollywood,,AR_Starbucks,-58.438057685270905,-34.57800345495343
6.0,Starbucks,Starbucks - Parque Rivadavia,Horario: Domingo a Jueves 8:00 a 23:00 hs.   Viernes y Sabado 8:00 a 2:00 hs.,AR_Starbucks,-58.434131098911166,-34.61717183701694
14.0,Starbucks,Starbucks - Paseo Alcorta,Horario: Domingo a Jueves 10:00 a 24:00 hs.   Viernes y Sabado 10:00 a 1:00 hs.,AR_Starbucks,-58.40472998097539,-34.575020000338554
14.0,Starbucks,Starbucks - Paseo de la Infanta,Horario: Lunes a Jueves 7:00 a 24:00 hs.   Viernes 7:00 a 2:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.420632211491466,-34.56980310380459
1.0,Starbucks,Starbucks - Patio Bullrich,Horario: Lunes a Jueves y Domingo 10:00 a 24:00 hs.   Viernes y Sabado 10:00 a 1:30 hs.,AR_Starbucks,-58.38344623334706,-34.588024439290166
1.0,Starbucks,Starbucks - Peron,,AR_Starbucks,-58.37272913195193,-34.60563339293003
1.0,Starbucks,Starbucks - Peru,Horario: Lunes a Jueves 7:00 a 21:00 hs.   Viernes 7:00 a 22:00 hs. Sabado 8:00 a 22:00 hs. Domingo 8:00 a 21:00 hs.,AR_Starbucks,-58.3748132083565,-34.61254603229463
1.0,Starbucks,Starbucks - Pirelli,Horario: Lunes a Viernes  7:00 a 22:00 hs. Sabado y Domingo 8:00 a 21:00 hs.,AR_Starbucks,-58.37610997259617,-34.593390030786395
2.0,Starbucks,Starbucks - Plaza Barrientos,,AR_Starbucks,-58.398118168115616,-34.58920226432383
14.0,Starbucks,Starbucks - Plaza Serrano,,AR_Starbucks,-58.430710695683956,-34.58916421048343
14.0,Starbucks,Starbucks - Portal Palermo,Horario: Lunes a Domingo 8:00 a 22:00 hs.,AR_Starbucks,-58.426083298400044,-34.5748396217823
2.0,Starbucks,Starbucks - Pueyrredon,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sabado 8:00 a 24:00 hs.   Domingo 8:00 a 22:00 hs.,AR_Starbucks,-58.40056995861232,-34.59076004102826
2.0,Starbucks,Starbucks - Recoleta Mall,Horario: Domingo a Jueves 10:00 a 24:00 hs.   Viernes y Sabado 10:00 a 1:00 hs.,AR_Starbucks,-58.39416869916022,-34.58898684941232
1.0,Starbucks,Starbucks - Reconquista,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.37235580198467,-34.60323600098491
1.0,Starbucks,Starbucks - Retiro,,AR_Starbucks,-58.37482435628772,-34.591389102861285
1.0,Starbucks,Starbucks - Rodriguez Peña,Horario: Lunes a Jueves 7:00 a 24:00 hs.   Viernes 7:00 hs. sin cierre   Sabado abierto 24 hs.   Domingo hasta las 24:00 hs.,AR_Starbucks,-58.39086715131998,-34.604369066655636
13.0,Starbucks,Starbucks - Roosevelt,Horario: Lunes a Domingo 7:00 a 22:00 hs.,AR_Starbucks,-58.461424419656396,-34.55812836997211
12.0,Starbucks,Starbucks - Ruiz Huidobro,Horario: Lunes a Viernes 7:00 a 21:00 hs.   Sabado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.47162268124521,-34.544610287994146
1.0,Starbucks,Starbucks - San Martin,,AR_Starbucks,-58.37381215766072,-34.60445959120989
1.0,Starbucks,Starbucks - San Telmo,Horario: Lunes a Viernes 7:00 a 22:00 hs.   Sabado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.37134259752929,-34.620718052610755
1.0,Starbucks,Starbucks - Talcahuano,Horario: Lunes a Viernes 7:00 a 21:00 hs.   Sábado 8:00 a 21:00 hs.   Domingo 9:00 a 21:00 hs.,AR_Starbucks,-58.3857979439199,-34.59571022540331
1.0,Starbucks,Starbucks - Torre Boston,Horario: Lunes a Viernes 7:00 a 20:00 hs.,AR_Starbucks,-58.3713006041944,-34.594839848577976
1.0,Starbucks,Starbucks - Tribunales,Horario: Lunes a Viernes 7:00 a 21:00 hs.,AR_Starbucks,-58.38656078092754,-34.60276544094086
12.0,Starbucks,Starbucks - Triunvirato,Horario: Lunes; Miercoles y Jueves 7:00 a 23:00 hs.   Martes 7:00 a 22:00 hs.   Viernes 7:00 a 24:00 hs.   Sabado 9:00 a 24:00 hs.   Domingo 9:00 a 22:00 hs.,AR_Starbucks,-58.48286767490208,-34.57659278064966
1.0,Starbucks,Starbucks - Tucuman 1,Horario: Lunes a Sabado 8:00 a 21:00 hs.,AR_Starbucks,-58.3691300265491,-34.59990997798741
1.0,Starbucks,Starbucks - UADE,Horario: Lunes a Viernes 7:00 a 21:30 hs.,AR_Starbucks,-58.38191997259855,-34.61699003353715
1.0,Starbucks,Starbucks - UADE II,Horario: Lunes a Viernes 7:00 a 21:30 hs.   Sábado 7:00 a 14:00 hs.,AR_Starbucks,-58.38165535591543,-34.616918284446
1.0,Starbucks,Starbucks - UCA,Horario: Lunes a Jueves 7:00 a 23:00 hs.   Viernes 7:00 a 24:00 hs.   Sabado 8:00 a 24:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.365678023546934,-34.61672977544367
3.0,Starbucks,Starbucks - Uriburu,,AR_Starbucks,-58.397308979183435,-34.60953407920897
3.0,Starbucks,Starbucks - Viamonte,Horario: Lunes a Viernes 7:00 a 24:00 hs.   Sabado 8:00 a 2:00 hs.   Domingo 8:00 a 21:00 hs.,AR_Starbucks,-58.39284997433424,-34.60076996125281
6.0,Starbucks,Starbucks - Village Caballito,Horario: Domingo a Viernes 10:00 a 24:00 hs.   Sabado 10:00 a 2:00 hs.,AR_Starbucks,-58.43754714354873,-34.618609584867954
1.0,Starbucks,Starbucks - Yatch,Horario: Lunes a Sabado 8:00 a 23:00 hs.   Domingo 9:00 a 23:00 hs.,AR_Starbucks,-58.364666663110256,-34.60109534673393
5.0,The Coffee Store,The Coffee Store - Almagro,,AR_The Coffee Store,-58.425010247156024,-34.61317727342248
3.0,The Coffee Store,The Coffee Store - BA Central Hotel,,AR_The Coffee Store,-58.396614119410515,-34.605136178433895
3.0,The Coffee Store,The Coffee Store - Balbanera,Horario: Lunes a Viernes 7:30 a 21:30 hs.   Sabado 9:00 a 20:00 hs.,AR_The Coffee Store,-58.393759997561574,-34.60442002862692
14.0,The Coffee Store,The Coffee Store - Bvld. Charcas,Horario: Lunes a Jueves 8:00 a 21:30 hs.   Viernes 8:00 a 1:30 hs.   Sabado 9:00 a 1:30 hs.   Domingo 9:00 a 21:30 hs.,AR_The Coffee Store,-58.414059123024344,-34.59072953090072
6.0,The Coffee Store,The Coffee Store - Caballito,,AR_The Coffee Store,-58.45047019422054,-34.62809898890555
13.0,The Coffee Store,The Coffee Store - Cabildo,Horario: Lunes a Domingo 10:00 a 24:00 hs.,AR_The Coffee Store,-58.461890537291765,-34.55609617754817
14.0,The Coffee Store,The Coffee Store - Cerviño,,AR_The Coffee Store,-58.40624509379268,-34.58113543689251
12.0,The Coffee Store,The Coffee Store - Coghlan,Horario: Lunes a Jueves 8:00 a 21:30 hs.   Viernes 8:00 a 23:00 hs.   Sabado 9:00 a 23:00 hs.   Domingo 9:00 a 21:30 hs.,AR_The Coffee Store,-58.47394002601504,-34.56258997321129
3.0,The Coffee Store,The Coffee Store - Congreso,Horario: Lunes a Sabados de 8:00 a 21:00 hs.,AR_The Coffee Store,-58.392040031030774,-34.60847997106612
11.0,The Coffee Store,The Coffee Store - Devoto Shopping Lobby Cines,Horario: Lunes a Domingos 13 a 23 hs.,AR_The Coffee Store,-58.51752592250705,-34.61112161166966
11.0,The Coffee Store,The Coffee Store - Devoto Shopping Patio de Comidas,Horario: Lunes a Domingos 10 a 23.30 hs.,AR_The Coffee Store,-58.5169359203428,-34.61176123470068
1.0,The Coffee Store,The Coffee Store - Falabella Florida,Horario: Lunes a Sabado 9:00 a 21:00 hs.   Domingo 12:00 a 20:00 hs.,AR_The Coffee Store,-58.37521880865097,-34.60567278787494
10.0,The Coffee Store,The Coffee Store - Floresta,,AR_The Coffee Store,-58.47693228162825,-34.62443777360022
10.0,The Coffee Store,The Coffee Store - Monte Castro,,AR_The Coffee Store,-58.50254218094051,-34.61797507479787
1.0,The Coffee Store,The Coffee Store - Retiro,,AR_The Coffee Store,-58.38569208048284,-34.597322065383196
1.0,The Coffee Store,The Coffee Store - Retiro II,,AR_The Coffee Store,-58.374272072687745,-34.59617634303868
12.0,The Coffee Store,The Coffee Store - Saavedra,,AR_The Coffee Store,-58.50348154082894,-34.564297618344426
14.0,Volta,Volta - Belgrano I,Horario: Lunes a Jueves 9:00 a 23:00 hs.  Viernes Sabado y Domingo 9:00 a 24:00 hs.,AR_Volta,-58.44653028063476,-34.5690686814487
13.0,Volta,Volta - Belgrano II,Horario: Domingo a Jueves 8:00 a 24:00 hs.  Viernes y Sabado 8:00 a 1:00 hs.,AR_Volta,-58.452933048829436,-34.559767451137304
13.0,Volta,Volta - Belgrano III,Horario: Domingo a Jueves 12:00 a 24:00 hs.  Viernes y Sabado 12:00 a 1:00 hs.,AR_Volta,-58.46350313164294,-34.56569471396506
2.0,Volta,Volta - Buenos Aires Design,Horario: Domingo a Jueves 12:00 a 1:00 hs.  Viernes y Sabado 12:00 a 2:00 hs.,AR_Volta,-58.39246097020805,-34.58587037399411
6.0,Volta,Volta - Caballito,Horario: Domingo a Jueves 11:00 a 24:00 hs.  Viernes y Sabado 11:00 a 1:00 hs.,AR_Volta,-58.44711810350418,-34.62741041556001
1.0,Volta,Volta - Centro,Horario: Domingo a Jueves 10:00 a 24:00 hs.  Viernes y Sabado 10:00 a 1:00 hs.,AR_Volta,-58.383656116202474,-34.60376422852278
12.0,Volta,Volta - Dot Baires,Horario: Lunes a Jueves 10:00 a 24:00 hs.  Viernes y Sabado 10:00 a 2:00 hs.   Domingo 10:00 a 23:00 hs.,AR_Volta,-58.488082056865096,-34.54595223069191
14.0,Volta,Volta - Palermo I,Horario: Domingo a Jueves 8:00 a 24:00 hs.  Viernes y Sabado 8:00 a 1:00 hs.,AR_Volta,-58.41148001141846,-34.57662002183497
14.0,Volta,Volta - Palermo II,Horario: Domingo a Jueves 8:00 a 24:00 hs.  Viernes y Sabado 8:00 a 1:00 hs.,AR_Volta,-58.405149998143315,-34.58162996917963
14.0,Volta,Volta - Paseo Alcorta,Horario: Domingo a Jueves 10:00 a 23:00 hs.  Viernes y Sabado 10:00 a 24:00 hs.,AR_Volta,-58.40358995832503,-34.57462001591921
1.0,Volta,Volta - Puerto Madero,Horario: Domingo a Jueves 11:00 a 1:00 hs.  Viernes y Sabado 1100 a 2:00 hs.,AR_Volta,-58.36352974176407,-34.612729512155056
2.0,Volta,Volta - Recoleta I,Horario: Domingo a Jueves 11:00 a 24:00 hs.  Viernes y Sabado 11:00 a 1:00 hs.,AR_Volta,-58.39280001819134,-34.59257002919912
2.0,Volta,Volta - Recoleta II,Horario: Domingo a Jueves 11:00 a 24:00 hs.  Viernes y Sabado 11:00 a 1:00 hs.,AR_Volta,-58.39004002511501,-34.58837002515793
2.0,Volta,Volta - Recoleta III,Horario: Domingo a Jueves 11:00 a 24:00 hs.  Viernes y Sabado 11:00 a 1:00 hs.,AR_Volta,-58.39363996870816,-34.59592002443969
12.0,Volta,Volta - Villa Pueyrredon,Horario: Domingo a Jueves 10:00 a 24:00 hs.  Viernes y Sabado 10:00 a 2:00 hs.,AR_Volta,-58.49637519568205,-34.58276546560228
